05_V_A_Ang,05_V_A_Mag,05_V_B_Ang,05_V_B_Mag,05_V_C_Ang,05_V_C_Mag,05_V_D_Ang,05_V_D_Mag
2.5269,1.17E+05,2.5269,1.17E+05,2.5269,1.17E+05,2.5269,1.17E+05
2.5577,1.13E+05,2.5577,1.13E+05,2.5577,1.13E+05,2.5577,1.13E+05
2.59,1.09E+05,2.59,1.09E+05,2.59,1.09E+05,2.59,1.09E+05
2.6257,1.05E+05,2.6257,1.05E+05,2.6257,1.05E+05,2.6257,1.05E+05
2.6662,1.02E+05,2.6662,1.02E+05,2.6662,1.02E+05,2.6662,1.02E+05
2.7113,99133,2.7113,99133,2.7113,99133,2.7113,99133
2.7604,96358,2.7604,96358,2.7604,96358,2.7604,96358
2.8123,93622,2.8123,93622,2.8123,93622,2.8123,93622
2.866,90902,2.866,90902,2.866,90902,2.866,90902
2.9212,88193,2.9212,88193,2.9212,88193,2.9212,88193
2.9776,85511,2.9776,85511,2.9776,85511,2.9776,85511
3.0353,82878,3.0353,82878,3.0353,82878,3.0353,82878
3.0946,80306,3.0946,80306,3.0946,80306,3.0946,80306
-3.1277,77806,-3.1277,77806,-3.1277,77806,-3.1277,77806
-3.065,75376,-3.065,75376,-3.065,75376,-3.065,75376
-3.0006,73022,-3.0006,73022,-3.0006,73022,-3.0006,73022
-2.9346,70742,-2.9346,70742,-2.9346,70742,-2.9346,70742
-2.8669,68559,-2.8669,68559,-2.8669,68559,-2.8669,68559
-2.7975,66476,-2.7975,66476,-2.7975,66476,-2.7975,66476
-2.7265,64499,-2.7265,64499,-2.7265,64499,-2.7265,64499
-2.6537,62645,-2.6537,62645,-2.6537,62645,-2.6537,62645
-2.5793,60904,-2.5793,60904,-2.5793,60904,-2.5793,60904
-2.5036,59291,-2.5036,59291,-2.5036,59291,-2.5036,59291
-2.4265,57811,-2.4265,57811,-2.4265,57811,-2.4265,57811
-2.3482,56460,-2.3482,56460,-2.3482,56460,-2.3482,56460
-2.2686,55238,-2.2686,55238,-2.2686,55238,-2.2686,55238
-2.188,54144,-2.188,54144,-2.188,54144,-2.188,54144
-2.1065,53182,-2.1065,53182,-2.1065,53182,-2.1065,53182
-2.0244,52343,-2.0244,52343,-2.0244,52343,-2.0244,52343
-1.9422,51625,-1.9422,51625,-1.9422,51625,-1.9422,51625
-1.8602,51037,-1.8602,51037,-1.8602,51037,-1.8602,51037
-1.7787,50560,-1.7787,50560,-1.7787,50560,-1.7787,50560
-1.6981,50199,-1.6981,50199,-1.6981,50199,-1.6981,50199
-1.6187,49957,-1.6187,49957,-1.6187,49957,-1.6187,49957
-1.5406,49813,-1.5406,49813,-1.5406,49813,-1.5406,49813
-1.4644,49772,-1.4644,49772,-1.4644,49772,-1.4644,49772
-1.3903,49836,-1.3903,49836,-1.3903,49836,-1.3903,49836
-1.3183,50000,-1.3183,50000,-1.3183,50000,-1.3183,50000
-1.2485,50257,-1.2485,50257,-1.2485,50257,-1.2485,50257
-1.1809,50597,-1.1809,50597,-1.1809,50597,-1.1809,50597
-1.1155,51007,-1.1155,51007,-1.1155,51007,-1.1155,51007
-1.0525,51486,-1.0525,51486,-1.0525,51486,-1.0525,51486
-0.99209,52045,-0.99209,52045,-0.99209,52045,-0.99209,52045
-0.93397,52691,-0.93397,52691,-0.93397,52691,-0.93397,52691
-0.87812,53407,-0.87812,53407,-0.87812,53407,-0.87812,53407
-0.82451,54173,-0.82451,54173,-0.82451,54173,-0.82451,54173
-0.77299,54978,-0.77299,54978,-0.77299,54978,-0.77299,54978
-0.72372,55810,-0.72372,55810,-0.72372,55810,-0.72372,55810
-0.67664,56683,-0.67664,56683,-0.67664,56683,-0.67664,56683
-0.63149,57608,-0.63149,57608,-0.63149,57608,-0.63149,57608
-0.58806,58575,-0.58806,58575,-0.58806,58575,-0.58806,58575
-0.54628,59575,-0.54628,59575,-0.54628,59575,-0.54628,59575
-0.5061,60599,-0.5061,60599,-0.5061,60599,-0.5061,60599
-0.4675,61640,-0.4675,61640,-0.4675,61640,-0.4675,61640
-0.43063,62706,-0.43063,62706,-0.43063,62706,-0.43063,62706
-0.39533,63812,-0.39533,63812,-0.39533,63812,-0.39533,63812
-0.36151,64961,-0.36151,64961,-0.36151,64961,-0.36151,64961
-0.32913,66158,-0.32913,66158,-0.32913,66158,-0.32913,66158
-0.29788,67411,-0.29788,67411,-0.29788,67411,-0.29788,67411
-0.26765,68714,-0.26765,68714,-0.26765,68714,-0.26765,68714
-0.2383,70068,-0.2383,70068,-0.2383,70068,-0.2383,70068
-0.20973,71472,-0.20973,71472,-0.20973,71472,-0.20973,71472
-0.1819,72924,-0.1819,72924,-0.1819,72924,-0.1819,72924
-0.15479,74424,-0.15479,74424,-0.15479,74424,-0.15479,74424
-0.12831,75985,-0.12831,75985,-0.12831,75985,-0.12831,75985
-0.1022,77612,-0.1022,77612,-0.1022,77612,-0.1022,77612
-0.076286,79303,-0.076286,79303,-0.076286,79303,-0.076286,79303
-0.050469,81059,-0.050469,81059,-0.050469,81059,-0.050469,81059
-0.024631,82878,-0.024631,82878,-0.024631,82878,-0.024631,82878
0.0012546,84761,0.0012546,84761,0.0012546,84761,0.0012546,84761
0.027244,86712,0.027244,86712,0.027244,86712,0.027244,86712
-0.19961,1.27E+05,-0.19961,1.27E+05,-0.19961,1.27E+05,-0.19961,1.27E+05
-0.19827,1.27E+05,-0.19827,1.27E+05,-0.19827,1.27E+05,-0.19827,1.27E+05
-0.19695,1.27E+05,-0.19695,1.27E+05,-0.19695,1.27E+05,-0.19695,1.27E+05
-0.19586,1.27E+05,-0.19586,1.27E+05,-0.19586,1.27E+05,-0.19586,1.27E+05
-0.1949,1.27E+05,-0.1949,1.27E+05,-0.1949,1.27E+05,-0.1949,1.27E+05
-0.19381,1.27E+05,-0.19381,1.27E+05,-0.19381,1.27E+05,-0.19381,1.27E+05
-0.19249,1.27E+05,-0.19249,1.27E+05,-0.19249,1.27E+05,-0.19249,1.27E+05
-0.19099,1.27E+05,-0.19099,1.27E+05,-0.19099,1.27E+05,-0.19099,1.27E+05
-0.18959,1.27E+05,-0.18959,1.27E+05,-0.18959,1.27E+05,-0.18959,1.27E+05
-0.18836,1.27E+05,-0.18836,1.27E+05,-0.18836,1.27E+05,-0.18836,1.27E+05
-0.18725,1.27E+05,-0.18725,1.27E+05,-0.18725,1.27E+05,-0.18725,1.27E+05
-0.18612,1.27E+05,-0.18612,1.27E+05,-0.18612,1.27E+05,-0.18612,1.27E+05
-0.18491,1.27E+05,-0.18491,1.27E+05,-0.18491,1.27E+05,-0.18491,1.27E+05
-0.18365,1.27E+05,-0.18365,1.27E+05,-0.18365,1.27E+05,-0.18365,1.27E+05
-0.18232,1.27E+05,-0.18232,1.27E+05,-0.18232,1.27E+05,-0.18232,1.27E+05
-0.18092,1.27E+05,-0.18092,1.27E+05,-0.18092,1.27E+05,-0.18092,1.27E+05
-0.17943,1.27E+05,-0.17943,1.27E+05,-0.17943,1.27E+05,-0.17943,1.27E+05
-0.17795,1.27E+05,-0.17795,1.27E+05,-0.17795,1.27E+05,-0.17795,1.27E+05
-0.17668,1.27E+05,-0.17668,1.27E+05,-0.17668,1.27E+05,-0.17668,1.27E+05
-0.17561,1.27E+05,-0.17561,1.27E+05,-0.17561,1.27E+05,-0.17561,1.27E+05
-0.17471,1.27E+05,-0.17471,1.27E+05,-0.17471,1.27E+05,-0.17471,1.27E+05
-0.17373,1.27E+05,-0.17373,1.27E+05,-0.17373,1.27E+05,-0.17373,1.27E+05
-0.17248,1.27E+05,-0.17248,1.27E+05,-0.17248,1.27E+05,-0.17248,1.27E+05
-0.1711,1.27E+05,-0.1711,1.27E+05,-0.1711,1.27E+05,-0.1711,1.27E+05
-0.16972,1.27E+05,-0.16972,1.27E+05,-0.16972,1.27E+05,-0.16972,1.27E+05
-0.16847,1.27E+05,-0.16847,1.27E+05,-0.16847,1.27E+05,-0.16847,1.27E+05
-0.16742,1.27E+05,-0.16742,1.27E+05,-0.16742,1.27E+05,-0.16742,1.27E+05
-0.16632,1.27E+05,-0.16632,1.27E+05,-0.16632,1.27E+05,-0.16632,1.27E+05
-0.16507,1.27E+05,-0.16507,1.27E+05,-0.16507,1.27E+05,-0.16507,1.27E+05
-0.16368,1.27E+05,-0.16368,1.27E+05,-0.16368,1.27E+05,-0.16368,1.27E+05
-0.1622,1.27E+05,-0.1622,1.27E+05,-0.1622,1.27E+05,-0.1622,1.27E+05
-0.16081,1.27E+05,-0.16081,1.27E+05,-0.16081,1.27E+05,-0.16081,1.27E+05
-0.15957,1.27E+05,-0.15957,1.27E+05,-0.15957,1.27E+05,-0.15957,1.27E+05
-0.15846,1.27E+05,-0.15846,1.27E+05,-0.15846,1.27E+05,-0.15846,1.27E+05
-0.15746,1.27E+05,-0.15746,1.27E+05,-0.15746,1.27E+05,-0.15746,1.27E+05
-0.15632,1.27E+05,-0.15632,1.27E+05,-0.15632,1.27E+05,-0.15632,1.27E+05
-0.15501,1.27E+05,-0.15501,1.27E+05,-0.15501,1.27E+05,-0.15501,1.27E+05
-0.15366,1.27E+05,-0.15366,1.27E+05,-0.15366,1.27E+05,-0.15366,1.27E+05
-0.15228,1.27E+05,-0.15228,1.27E+05,-0.15228,1.27E+05,-0.15228,1.27E+05
-0.15115,1.27E+05,-0.15115,1.27E+05,-0.15115,1.27E+05,-0.15115,1.27E+05
-0.15023,1.27E+05,-0.15023,1.27E+05,-0.15023,1.27E+05,-0.15023,1.27E+05
-0.14933,1.27E+05,-0.14933,1.27E+05,-0.14933,1.27E+05,-0.14933,1.27E+05
-0.14838,1.27E+05,-0.14838,1.27E+05,-0.14838,1.27E+05,-0.14838,1.27E+05
-0.14724,1.27E+05,-0.14724,1.27E+05,-0.14724,1.27E+05,-0.14724,1.27E+05
-0.14595,1.27E+05,-0.14595,1.27E+05,-0.14595,1.27E+05,-0.14595,1.27E+05
-0.1446,1.27E+05,-0.1446,1.27E+05,-0.1446,1.27E+05,-0.1446,1.27E+05
-0.1433,1.27E+05,-0.1433,1.27E+05,-0.1433,1.27E+05,-0.1433,1.27E+05
-0.14199,1.27E+05,-0.14199,1.27E+05,-0.14199,1.27E+05,-0.14199,1.27E+05
-0.14069,1.27E+05,-0.14069,1.27E+05,-0.14069,1.27E+05,-0.14069,1.27E+05
-0.13939,1.27E+05,-0.13939,1.27E+05,-0.13939,1.27E+05,-0.13939,1.27E+05
-0.13806,1.27E+05,-0.13806,1.27E+05,-0.13806,1.27E+05,-0.13806,1.27E+05
-0.13694,1.27E+05,-0.13694,1.27E+05,-0.13694,1.27E+05,-0.13694,1.27E+05
-0.13594,1.27E+05,-0.13594,1.27E+05,-0.13594,1.27E+05,-0.13594,1.27E+05
-0.13495,1.27E+05,-0.13495,1.27E+05,-0.13495,1.27E+05,-0.13495,1.27E+05
-0.13388,1.27E+05,-0.13388,1.27E+05,-0.13388,1.27E+05,-0.13388,1.27E+05
-0.13252,1.27E+05,-0.13252,1.27E+05,-0.13252,1.27E+05,-0.13252,1.27E+05
-0.13099,1.27E+05,-0.13099,1.27E+05,-0.13099,1.27E+05,-0.13099,1.27E+05
-0.12952,1.27E+05,-0.12952,1.27E+05,-0.12952,1.27E+05,-0.12952,1.27E+05
-0.12817,1.27E+05,-0.12817,1.27E+05,-0.12817,1.27E+05,-0.12817,1.27E+05
-0.12702,1.27E+05,-0.12702,1.27E+05,-0.12702,1.27E+05,-0.12702,1.27E+05
-0.126,1.27E+05,-0.126,1.27E+05,-0.126,1.27E+05,-0.126,1.27E+05
-0.12494,1.27E+05,-0.12494,1.27E+05,-0.12494,1.27E+05,-0.12494,1.27E+05
-0.12377,1.27E+05,-0.12377,1.27E+05,-0.12377,1.27E+05,-0.12377,1.27E+05
-0.12254,1.27E+05,-0.12254,1.27E+05,-0.12254,1.27E+05,-0.12254,1.27E+05
-0.12126,1.27E+05,-0.12126,1.27E+05,-0.12126,1.27E+05,-0.12126,1.27E+05
-0.11998,1.27E+05,-0.11998,1.27E+05,-0.11998,1.27E+05,-0.11998,1.27E+05
-0.11877,1.27E+05,-0.11877,1.27E+05,-0.11877,1.27E+05,-0.11877,1.27E+05
-0.11756,1.27E+05,-0.11756,1.27E+05,-0.11756,1.27E+05,-0.11756,1.27E+05
-0.11635,1.27E+05,-0.11635,1.27E+05,-0.11635,1.27E+05,-0.11635,1.27E+05
-0.1151,1.27E+05,-0.1151,1.27E+05,-0.1151,1.27E+05,-0.1151,1.27E+05
-0.11382,1.27E+05,-0.11382,1.27E+05,-0.11382,1.27E+05,-0.11382,1.27E+05
-0.11251,1.27E+05,-0.11251,1.27E+05,-0.11251,1.27E+05,-0.11251,1.27E+05
-0.11119,1.27E+05,-0.11119,1.27E+05,-0.11119,1.27E+05,-0.11119,1.27E+05
-0.10995,1.27E+05,-0.10995,1.27E+05,-0.10995,1.27E+05,-0.10995,1.27E+05
-0.10878,1.27E+05,-0.10878,1.27E+05,-0.10878,1.27E+05,-0.10878,1.27E+05
-0.10771,1.27E+05,-0.10771,1.27E+05,-0.10771,1.27E+05,-0.10771,1.27E+05
-0.10674,1.27E+05,-0.10674,1.27E+05,-0.10674,1.27E+05,-0.10674,1.27E+05
-0.10566,1.27E+05,-0.10566,1.27E+05,-0.10566,1.27E+05,-0.10566,1.27E+05
-0.10436,1.27E+05,-0.10436,1.27E+05,-0.10436,1.27E+05,-0.10436,1.27E+05
-0.10287,1.27E+05,-0.10287,1.27E+05,-0.10287,1.27E+05,-0.10287,1.27E+05
-0.10132,1.27E+05,-0.10132,1.27E+05,-0.10132,1.27E+05,-0.10132,1.27E+05
-0.099908,1.27E+05,-0.099908,1.27E+05,-0.099908,1.27E+05,-0.099908,1.27E+05
-0.098737,1.27E+05,-0.098737,1.27E+05,-0.098737,1.27E+05,-0.098737,1.27E+05
-0.097618,1.27E+05,-0.097618,1.27E+05,-0.097618,1.27E+05,-0.097618,1.27E+05
-0.096384,1.27E+05,-0.096384,1.27E+05,-0.096384,1.27E+05,-0.096384,1.27E+05
-0.094996,1.27E+05,-0.094996,1.27E+05,-0.094996,1.27E+05,-0.094996,1.27E+05
-0.093581,1.27E+05,-0.093581,1.27E+05,-0.093581,1.27E+05,-0.093581,1.27E+05
-0.092333,1.27E+05,-0.092333,1.27E+05,-0.092333,1.27E+05,-0.092333,1.27E+05
-0.091281,1.27E+05,-0.091281,1.27E+05,-0.091281,1.27E+05,-0.091281,1.27E+05
-0.090321,1.27E+05,-0.090321,1.27E+05,-0.090321,1.27E+05,-0.090321,1.27E+05
-0.089198,1.27E+05,-0.089198,1.27E+05,-0.089198,1.27E+05,-0.089198,1.27E+05
-0.087853,1.27E+05,-0.087853,1.27E+05,-0.087853,1.27E+05,-0.087853,1.27E+05
-0.086428,1.27E+05,-0.086428,1.27E+05,-0.086428,1.27E+05,-0.086428,1.27E+05
-0.085107,1.27E+05,-0.085107,1.27E+05,-0.085107,1.27E+05,-0.085107,1.27E+05
-0.084014,1.27E+05,-0.084014,1.27E+05,-0.084014,1.27E+05,-0.084014,1.27E+05
-0.083113,1.27E+05,-0.083113,1.27E+05,-0.083113,1.27E+05,-0.083113,1.27E+05
-0.082173,1.27E+05,-0.082173,1.27E+05,-0.082173,1.27E+05,-0.082173,1.27E+05
-0.081014,1.27E+05,-0.081014,1.27E+05,-0.081014,1.27E+05,-0.081014,1.27E+05
-0.07963,1.27E+05,-0.07963,1.27E+05,-0.07963,1.27E+05,-0.07963,1.27E+05
-0.078135,1.27E+05,-0.078135,1.27E+05,-0.078135,1.27E+05,-0.078135,1.27E+05
-0.076727,1.27E+05,-0.076727,1.27E+05,-0.076727,1.27E+05,-0.076727,1.27E+05
-0.075518,1.27E+05,-0.075518,1.27E+05,-0.075518,1.27E+05,-0.075518,1.27E+05
-0.074456,1.27E+05,-0.074456,1.27E+05,-0.074456,1.27E+05,-0.074456,1.27E+05
-0.07343,1.27E+05,-0.07343,1.27E+05,-0.07343,1.27E+05,-0.07343,1.27E+05
-0.072303,1.27E+05,-0.072303,1.27E+05,-0.072303,1.27E+05,-0.072303,1.27E+05
-0.070984,1.27E+05,-0.070984,1.27E+05,-0.070984,1.27E+05,-0.070984,1.27E+05
-0.069648,1.27E+05,-0.069648,1.27E+05,-0.069648,1.27E+05,-0.069648,1.27E+05
-0.068335,1.27E+05,-0.068335,1.27E+05,-0.068335,1.27E+05,-0.068335,1.27E+05
-0.067033,1.27E+05,-0.067033,1.27E+05,-0.067033,1.27E+05,-0.067033,1.27E+05
-0.065814,1.27E+05,-0.065814,1.27E+05,-0.065814,1.27E+05,-0.065814,1.27E+05
-0.064596,1.27E+05,-0.064596,1.27E+05,-0.064596,1.27E+05,-0.064596,1.27E+05
-0.063357,1.27E+05,-0.063357,1.27E+05,-0.063357,1.27E+05,-0.063357,1.27E+05
-0.062269,1.27E+05,-0.062269,1.27E+05,-0.062269,1.27E+05,-0.062269,1.27E+05
-0.061274,1.27E+05,-0.061274,1.27E+05,-0.061274,1.27E+05,-0.061274,1.27E+05
-0.060169,1.27E+05,-0.060169,1.27E+05,-0.060169,1.27E+05,-0.060169,1.27E+05
-0.058967,1.27E+05,-0.058967,1.27E+05,-0.058967,1.27E+05,-0.058967,1.27E+05
-0.057574,1.27E+05,-0.057574,1.27E+05,-0.057574,1.27E+05,-0.057574,1.27E+05
-0.056027,1.27E+05,-0.056027,1.27E+05,-0.056027,1.27E+05,-0.056027,1.27E+05
-0.054647,1.27E+05,-0.054647,1.27E+05,-0.054647,1.27E+05,-0.054647,1.27E+05
-0.053429,1.27E+05,-0.053429,1.27E+05,-0.053429,1.27E+05,-0.053429,1.27E+05
-0.05234,1.27E+05,-0.05234,1.27E+05,-0.05234,1.27E+05,-0.05234,1.27E+05
-0.051358,1.27E+05,-0.051358,1.27E+05,-0.051358,1.27E+05,-0.051358,1.27E+05
-0.053298,1.27E+05,-0.053298,1.27E+05,-0.053298,1.27E+05,-0.043456,1.27E+05
-0.063084,1.25E+05,-0.063084,1.25E+05,-0.063084,1.25E+05,-0.012258,1.29E+05
-0.091463,1.21E+05,-0.091463,1.21E+05,-0.091463,1.21E+05,0.047709,1.32E+05
-0.14775,1.14E+05,-0.14775,1.14E+05,-0.14775,1.14E+05,0.1356,1.37E+05
-0.23329,1.07E+05,-0.23329,1.07E+05,-0.23329,1.07E+05,0.23616,1.43E+05
-0.33859,1.01E+05,-0.33859,1.01E+05,-0.33859,1.01E+05,0.32391,1.46E+05
-0.43546,96584,-0.43546,96584,-0.43546,96584,0.38731,1.48E+05
-0.50137,93928,-0.50137,93928,-0.50137,93928,0.42647,1.48E+05
-0.53371,93058,-0.53371,93058,-0.53371,93058,0.44759,1.48E+05
-0.5433,92542,-0.5433,92542,-0.5433,92542,0.46029,1.48E+05
-0.54362,92278,-0.54362,92278,-0.54362,92278,0.4726,1.48E+05
-0.54303,92065,-0.54303,92065,-0.54303,92065,0.48589,1.48E+05
-0.54263,91845,-0.54263,91845,-0.54263,91845,0.49959,1.47E+05
-0.5426,91634,-0.5426,91634,-0.5426,91634,0.51404,1.47E+05
-0.54294,91453,-0.54294,91453,-0.54294,91453,0.52916,1.47E+05
-0.54345,91313,-0.54345,91313,-0.54345,91313,0.54491,1.47E+05
-0.5441,91208,-0.5441,91208,-0.5441,91208,0.5614,1.47E+05
-0.54488,91131,-0.54488,91131,-0.54488,91131,0.57856,1.47E+05
-0.54571,91072,-0.54571,91072,-0.54571,91072,0.5964,1.47E+05
-0.54662,91008,-0.54662,91008,-0.54662,91008,0.61492,1.47E+05
-0.54785,90936,-0.54785,90936,-0.54785,90936,0.6341,1.47E+05
-0.54928,90868,-0.54928,90868,-0.54928,90868,0.65394,1.47E+05
-0.55098,90798,-0.55098,90798,-0.55098,90798,0.67444,1.47E+05
-0.55298,90742,-0.55298,90742,-0.55298,90742,0.69559,1.48E+05
-0.555,90694,-0.555,90694,-0.555,90694,0.7174,1.48E+05
-0.55716,90642,-0.55716,90642,-0.55716,90642,0.73986,1.48E+05
-0.55936,90588,-0.55936,90588,-0.55936,90588,0.76297,1.48E+05
-0.56165,90522,-0.56165,90522,-0.56165,90522,0.78673,1.48E+05
-0.56422,90452,-0.56422,90452,-0.56422,90452,0.81115,1.48E+05
-0.567,90388,-0.567,90388,-0.567,90388,0.8362,1.48E+05
-0.57001,90330,-0.57001,90330,-0.57001,90330,0.8619,1.48E+05
-0.57321,90283,-0.57321,90283,-0.57321,90283,0.88824,1.48E+05
-0.57648,90246,-0.57648,90246,-0.57648,90246,0.91522,1.49E+05
-0.57985,90207,-0.57985,90207,-0.57985,90207,0.94283,1.49E+05
-0.58342,90169,-0.58342,90169,-0.58342,90169,0.97107,1.49E+05
-0.58711,90132,-0.58711,90132,-0.58711,90132,0.99993,1.49E+05
-0.59097,90082,-0.59097,90082,-0.59097,90082,1.0294,1.49E+05
-0.59503,90028,-0.59503,90028,-0.59503,90028,1.0595,1.49E+05
-0.5991,89965,-0.5991,89965,-0.5991,89965,1.0903,1.49E+05
-0.60337,89887,-0.60337,89887,-0.60337,89887,1.1216,1.50E+05
-0.60784,89818,-0.60784,89818,-0.60784,89818,1.1535,1.50E+05
-0.61245,89756,-0.61245,89756,-0.61245,89756,1.1861,1.50E+05
-0.61735,89706,-0.61735,89706,-0.61735,89706,1.2192,1.50E+05
-0.62229,89675,-0.62229,89675,-0.62229,89675,1.253,1.50E+05
-0.62724,89638,-0.62724,89638,-0.62724,89638,1.2873,1.51E+05
-0.63225,89590,-0.63225,89590,-0.63225,89590,1.3223,1.51E+05
-0.63735,89521,-0.63735,89521,-0.63735,89521,1.3578,1.51E+05
-0.64284,89438,-0.64284,89438,-0.64284,89438,1.3939,1.51E+05
-0.64866,89370,-0.64866,89370,-0.64866,89370,1.4305,1.51E+05
-0.65469,89320,-0.65469,89320,-0.65469,89320,1.4678,1.52E+05
-0.66074,89295,-0.66074,89295,-0.66074,89295,1.5056,1.52E+05
-0.66662,89275,-0.66662,89275,-0.66662,89275,1.5439,1.52E+05
-0.67252,89243,-0.67252,89243,-0.67252,89243,1.5829,1.52E+05
-0.67854,89204,-0.67854,89204,-0.67854,89204,1.6224,1.52E+05
-0.68486,89165,-0.68486,89165,-0.68486,89165,1.6624,1.53E+05
-0.69146,89138,-0.69146,89138,-0.69146,89138,1.703,1.53E+05
-0.69819,89119,-0.69819,89119,-0.69819,89119,1.7441,1.53E+05
-0.70507,89106,-0.70507,89106,-0.70507,89106,1.7857,1.53E+05
-0.71194,89088,-0.71194,89088,-0.71194,89088,1.8279,1.54E+05
-0.71891,89056,-0.71891,89056,-0.71891,89056,1.8706,1.54E+05
-0.726,89026,-0.726,89026,-0.726,89026,1.9139,1.54E+05
-0.7332,88996,-0.7332,88996,-0.7332,88996,1.9576,1.54E+05
-0.74056,88973,-0.74056,88973,-0.74056,88973,2.0019,1.55E+05
-0.74804,88962,-0.74804,88962,-0.74804,88962,2.0467,1.55E+05
-0.75564,88946,-0.75564,88946,-0.75564,88946,2.0921,1.55E+05
-0.7634,88927,-0.7634,88927,-0.7634,88927,2.1379,1.55E+05
-0.77138,88908,-0.77138,88908,-0.77138,88908,2.1842,1.56E+05
-0.77956,88899,-0.77956,88899,-0.77956,88899,2.231,1.56E+05
-0.78777,88905,-0.78777,88905,-0.78777,88905,2.2783,1.56E+05
-0.79597,88915,-0.79597,88915,-0.79597,88915,2.3261,1.56E+05
-0.80414,88926,-0.80414,88926,-0.80414,88926,2.3744,1.57E+05
-0.81239,88925,-0.81239,88925,-0.81239,88925,2.4232,1.57E+05
-0.8209,88925,-0.8209,88925,-0.8209,88925,2.4725,1.57E+05
-0.82962,88935,-0.82962,88935,-0.82962,88935,2.5222,1.57E+05
-0.83854,88956,-0.83854,88956,-0.83854,88956,2.5724,1.58E+05
-0.85652,89047,-0.85652,89047,-0.85652,89047,2.6742,1.58E+05
-0.86554,89101,-0.86554,89101,-0.86554,89101,2.7258,1.58E+05
-0.8746,89155,-0.8746,89155,-0.8746,89155,2.7779,1.59E+05
-0.8838,89199,-0.8838,89199,-0.8838,89199,2.8304,1.59E+05
-0.8932,89239,-0.8932,89239,-0.8932,89239,2.8834,1.59E+05
-0.90269,89267,-0.90269,89267,-0.90269,89267,2.9368,1.60E+05
-0.91236,89281,-0.91236,89281,-0.91236,89281,2.9907,1.60E+05
-0.92222,89292,-0.92222,89292,-0.92222,89292,3.045,1.60E+05
-0.9322,89301,-0.9322,89301,-0.9322,89301,3.0997,1.60E+05
-0.9424,89320,-0.9424,89320,-0.9424,89320,-3.1283,1.61E+05
-0.9526,89364,-0.9526,89364,-0.9526,89364,-3.0727,1.61E+05
-0.9627,89414,-0.9627,89414,-0.9627,89414,-3.0167,1.61E+05
-0.97279,89455,-0.97279,89455,-0.97279,89455,-2.9602,1.62E+05
-0.98303,89491,-0.98303,89491,-0.98303,89491,-2.9034,1.62E+05
-0.99351,89520,-0.99351,89520,-0.99351,89520,-2.8461,1.62E+05
-1.0043,89549,-1.0043,89549,-1.0043,89549,-2.7884,1.62E+05
-1.0152,89592,-1.0152,89592,-1.0152,89592,-2.7303,1.63E+05
-1.0262,89641,-1.0262,89641,-1.0262,89641,-2.6718,1.63E+05
-1.0371,89682,-1.0371,89682,-1.0371,89682,-2.6128,1.63E+05
-1.0482,89722,-1.0482,89722,-1.0482,89722,-2.5535,1.64E+05
-1.0594,89763,-1.0594,89763,-1.0594,89763,-2.4938,1.64E+05
-1.0708,89807,-1.0708,89807,-1.0708,89807,-2.4337,1.64E+05
-1.0822,89863,-1.0822,89863,-1.0822,89863,-2.3732,1.65E+05
-1.0937,89921,-1.0937,89921,-1.0937,89921,-2.3123,1.65E+05
-1.1052,89973,-1.1052,89973,-1.1052,89973,-2.251,1.65E+05
-1.1167,90022,-1.1167,90022,-1.1167,90022,-2.1894,1.65E+05
-1.1284,90075,-1.1284,90075,-1.1284,90075,-2.1273,1.66E+05
-1.1402,90130,-1.1402,90130,-1.1402,90130,-2.0649,1.66E+05
-1.1519,90176,-1.1519,90176,-1.1519,90176,-2.0021,1.66E+05
-1.1638,90206,-1.1638,90206,-1.1638,90206,-1.939,1.67E+05
-1.176,90217,-1.176,90217,-1.176,90217,-1.8755,1.67E+05
-1.1887,90223,-1.1887,90223,-1.1887,90223,-1.8116,1.67E+05
-1.2016,90248,-1.2016,90248,-1.2016,90248,-1.7474,1.68E+05
-1.2146,90296,-1.2146,90296,-1.2146,90296,-1.6828,1.68E+05
-1.2275,90362,-1.2275,90362,-1.2275,90362,-1.6178,1.68E+05
-1.2403,90439,-1.2403,90439,-1.2403,90439,-1.5525,1.69E+05
-1.2531,90514,-1.2531,90514,-1.2531,90514,-1.4869,1.69E+05
-1.2659,90590,-1.2659,90590,-1.2659,90590,-1.4209,1.69E+05
-1.2788,90670,-1.2788,90670,-1.2788,90670,-1.3545,1.70E+05
-1.2919,90748,-1.2919,90748,-1.2919,90748,-1.2878,1.70E+05
-1.3051,90827,-1.3051,90827,-1.3051,90827,-1.2208,1.70E+05
-1.3183,90902,-1.3183,90902,-1.3183,90902,-1.1534,1.71E+05
-0.57626,1.06E+05,-0.57626,1.06E+05,-0.22456,1.19E+05,-0.22456,1.19E+05
-0.57473,1.06E+05,-0.57473,1.06E+05,-0.22194,1.19E+05,-0.22194,1.19E+05
-0.57254,1.06E+05,-0.57254,1.06E+05,-0.21898,1.18E+05,-0.21898,1.18E+05
-0.57017,1.06E+05,-0.57017,1.06E+05,-0.21593,1.18E+05,-0.21593,1.18E+05
-0.56758,1.06E+05,-0.56758,1.06E+05,-0.21272,1.18E+05,-0.21272,1.18E+05
-0.56484,1.06E+05,-0.56484,1.06E+05,-0.20939,1.18E+05,-0.20939,1.18E+05
-0.56196,1.06E+05,-0.56196,1.06E+05,-0.20591,1.18E+05,-0.20591,1.18E+05
